T,den,DG,rate,beta_TS
278.0,3.1,2.0564346444336747,99964416.97973335,0.39999999999999997
278.0,3.2,1.8564346444336746,99967877.07554184,0.39999999999999997
278.0,3.3000000000000003,1.6564346444336744,99971337.2911156,0.39999999999999997
278.0,3.4000000000000004,1.4564346444336742,99974797.62645872,0.39999999999999997
278.0,3.5,1.256434644433675,99978258.0815754,0.39999999999999997
278.0,3.6,1.0564346444336747,99981718.65646975,0.39999999999999997
278.0,3.7,0.8564346444336746,99985179.35114594,0.39999999999999997
278.0,3.8000000000000003,0.6564346444336744,99988640.1656081,0.39999999999999997
278.0,3.9000000000000004,0.4564346444336742,99992101.09986037,0.39999999999999997
278.0,4.0,0.2564346444336749,99995562.15390693,0.39999999999999997
278.0,4.1000000000000005,0.05643464443367385,99999023.32775187,0.39999999999999997
278.0,4.2,-0.14356535556632544,100002484.6213994,0.39999999999999997
278.0,4.3,-0.3435653555663247,100005946.03485362,0.39999999999999997
278.0,4.4,-0.5435653555663258,100009407.5681187,0.39999999999999997
278.0,4.5,-0.7435653555663251,100012869.22119881,0.39999999999999997
278.0,4.6000000000000005,-0.9435653555663261,100016330.99409804,0.39999999999999997
278.0,4.7,-1.1435653555663254,100019792.88682057,0.39999999999999997
278.0,4.800000000000001,-1.3435653555663265,100023254.89937054,0.39999999999999997
278.0,4.9,-1.5435653555663258,100026717.0317521,0.39999999999999997
278.0,5.0,-1.743565355566325,100030179.2839694,0.39999999999999997
278.0,5.1000000000000005,-1.9435653555663261,100033641.65602657,0.39999999999999997
278.0,5.2,-2.1435653555663254,100037104.14792782,0.39999999999999997
278.0,5.300000000000001,-2.3435653555663265,100040566.7596772,0.39999999999999997
278.0,5.4,-2.543565355566326,100044029.49127895,0.39999999999999997
278.0,5.5,-2.743565355566325,100047492.34273715,0.39999999999999997
278.0,5.6000000000000005,-2.943565355566326,100050955.31405601,0.39999999999999997
278.0,5.7,-3.1435653555663254,100054418.40523963,0.39999999999999997
278.0,5.800000000000001,-3.3435653555663265,100057881.61629216,0.39999999999999997
278.0,5.9,-3.543565355566326,100061344.94721779,0.39999999999999997
278.0,6.0,-3.743565355566325,100064808.39802064,0.39999999999999997
278.0,6.1000000000000005,-3.943565355566326,100068271.96870485,0.39999999999999997
278.0,6.2,-4.143565355566325,100071735.65927461,0.39999999999999997
278.0,6.300000000000001,-4.3435653555663265,100075199.46973403,0.39999999999999997
278.0,6.4,-4.543565355566326,100078663.40008724,0.39999999999999997
278.0,6.5,-4.743565355566325,100082127.45033847,0.39999999999999997
278.0,6.6000000000000005,-4.943565355566326,100085591.6204918,0.39999999999999997
278.0,6.7,-5.143565355566325,100089055.9105514,0.39999999999999997
278.0,6.800000000000001,-5.3435653555663265,100092520.32052143,0.39999999999999997
278.0,6.9,-5.543565355566326,100095984.85040602,0.39999999999999997
278.0,7.0,-5.743565355566325,100099449.50020935,0.39999999999999997
278.0,7.1000000000000005,-5.943565355566326,100102914.26993553,0.39999999999999997
278.0,7.2,-6.143565355566325,100106379.15958877,0.39999999999999997
278.0,7.300000000000001,-6.3435653555663265,100109844.16917317,0.39999999999999997
278.0,7.4,-6.543565355566326,100113309.29869291,0.39999999999999997
278.0,7.5,-6.743565355566325,100116774.5481521,0.39999999999999997
278.0,7.6000000000000005,-6.943565355566326,100120239.91755494,0.39999999999999997
278.0,7.7,-7.143565355566325,100123705.40690558,0.39999999999999997
278.0,7.800000000000001,-7.3435653555663265,100127171.01620814,0.39999999999999997
278.0,7.9,-7.543565355566326,100130636.74546675,0.39999999999999997
278.0,8.0,-7.743565355566325,100134102.59468564,0.39999999999999997
279.0,0.0,8.067793031244136,99860973.22502828,0.39999999999999997
279.0,0.1,7.867793031244136,99864417.3511524,0.39999999999999997
279.0,0.2,7.667793031244136,99867861.5960617,0.39999999999999997
279.0,0.30000000000000004,7.4677930312441365,99871305.9597603,0.39999999999999997
279.0,0.4,7.267793031244136,99874750.44225228,0.39999999999999997
279.0,0.5,7.067793031244136,99878195.04354174,0.39999999999999997
279.0,0.6000000000000001,6.867793031244136,99881639.76363277,0.39999999999999997
279.0,0.7000000000000001,6.667793031244136,99885084.6025295,0.39999999999999997
279.0,0.8,6.4677930312441365,99888529.56023598,0.39999999999999997
279.0,0.9,6.267793031244136,99891974.63675635,0.39999999999999997
279.0,1.0,6.067793031244136,99895419.83209467,0.39999999999999997
279.0,1.1,5.867793031244136,99898865.14625506,0.39999999999999997
279.0,1.2000000000000002,5.667793031244136,99902310.57924163,0.39999999999999997
279.0,1.3,5.4677930312441365,99905756.13105845,0.39999999999999997
279.0,1.4000000000000001,5.2677930312441354,99909201.80170965,0.39999999999999997
279.0,1.5,5.067793031244136,99912647.5911993,0.39999999999999997
279.0,1.6,4.867793031244136,99916093.4995315,0.39999999999999997
279.0,1.7000000000000002,4.667793031244136,99919539.52671036,0.39999999999999997
279.0,1.8,4.4677930312441365,99922985.67273998,0.39999999999999997
279.0,1.9000000000000001,4.2677930312441354,99926431.93762445,0.39999999999999997
279.0,2.0,4.067793031244136,99929878.32136789,0.39999999999999997
279.0,2.1,3.867793031244136,99933324.82397439,0.39999999999999997
279.0,2.2,3.667793031244136,99936771.44544801,0.39999999999999997
279.0,2.3000000000000003,3.4677930312441356,99940218.18579291,0.39999999999999997
279.0,2.4000000000000004,3.2677930312441354,99943665.04501316,0.39999999999999997
279.0,2.5,3.067793031244136,99947112.02311286,0.39999999999999997
279.0,2.6,2.867793031244136,99950559.12009612,0.39999999999999997
279.0,2.7,2.667793031244136,99954006.33596702,0.39999999999999997
279.0,2.8000000000000003,2.4677930312441356,99957453.67072968,0.39999999999999997
279.0,2.9000000000000004,2.2677930312441354,99960901.12438819,0.39999999999999997
279.0,3.0,2.067793031244136,99964348.69694667,0.39999999999999997
279.0,3.1,1.867793031244136,99967796.3884092,0.39999999999999997
279.0,3.2,1.6677930312441358,99971244.19877987,0.39999999999999997
279.0,3.3000000000000003,1.4677930312441356,99974692.1280628,0.39999999999999997
279.0,3.4000000000000004,1.2677930312441354,99978140.17626211,0.39999999999999997
279.0,3.5,1.0677930312441362,99981588.34338187,0.39999999999999997
279.0,3.6,0.867793031244136,99985036.62942618,0.39999999999999997
279.0,3.7,0.6677930312441358,99988485.03439917,0.39999999999999997
279.0,3.8000000000000003,0.4677930312441356,99991933.5583049,0.39999999999999997
279.0,3.9000000000000004,0.26779303124413545,99995382.20114753,0.39999999999999997
279.0,4.0,0.06779303124413616,99998830.96293111,0.39999999999999997
279.0,4.1000000000000005,-0.1322069687558649,100002279.84365977,0.39999999999999997
279.0,4.2,-0.3322069687558642,100005728.84333758,0.39999999999999997
279.0,4.3,-0.5322069687558635,100009177.96196869,0.39999999999999997
279.0,4.4,-0.7322069687558646,100012627.19955717,0.39999999999999997
279.0,4.5,-0.9322069687558638,100016076.55610713,0.39999999999999997
279.0,4.6000000000000005,-1.132206968755865,100019526.0316227,0.39999999999999997
279.0,4.7,-1.3322069687558642,100022975.62610792,0.39999999999999997
279.0,4.800000000000001,-1.5322069687558653,100026425.33956693,0.39999999999999997
279.0,4.9,-1.7322069687558646,100029875.17200385,0.39999999999999997
279.0,5.0,-1.9322069687558638,100033325.12342277,0.39999999999999997
279.0,5.1000000000000005,-2.132206968755865,100036775.1938278,0.39999999999999997
279.0,5.2,-2.332206968755864,100040225.38322301,0.39999999999999997
279.0,5.300000000000001,-2.5322069687558653,100043675.69161254,0.39999999999999997
279.0,5.4,-2.7322069687558646,100047126.11900048,0.39999999999999997
279.0,5.5,-2.932206968755864,100050576.66539094,0.39999999999999997
279.0,5.6000000000000005,-3.132206968755865,100054027.33078802,0.39999999999999997
279.0,5.7,-3.332206968755864,100057478.11519583,0.39999999999999997
279.0,5.800000000000001,-3.5322069687558653,100060929.01861845,0.39999999999999997
279.0,5.9,-3.7322069687558646,100064380.04106002,0.39999999999999997
279.0,6.0,-3.932206968755864,100067831.18252462,0.39999999999999997
279.0,6.1000000000000005,-4.132206968755865,100071282.44301638,0.39999999999999997
279.0,6.2,-4.332206968755864,100074733.82253937,0.39999999999999997
279.0,6.300000000000001,-4.532206968755865,100078185.32109773,0.39999999999999997
279.0,6.4,-4.7322069687558646,100081636.93869554,0.39999999999999997
279.0,6.5,-4.932206968755864,100085088.67533691,0.39999999999999997
279.0,6.6000000000000005,-5.132206968755865,100088540.53102598,0.39999999999999997
279.0,6.7,-5.332206968755864,100091992.50576681,0.39999999999999997
279.0,6.800000000000001,-5.532206968755865,100095444.59956352,0.39999999999999997
279.0,6.9,-5.7322069687558646,100098896.81242023,0.39999999999999997
279.0,7.0,-5.932206968755864,100102349.14434102,0.39999999999999997
279.0,7.1000000000000005,-6.132206968755865,100105801.59533003,0.39999999999999997
279.0,7.2,-6.332206968755864,100109254.16539134,0.39999999999999997
279.0,7.300000000000001,-6.532206968755865,100112706.85452907,0.39999999999999997
279.0,7.4,-6.7322069687558646,100116159.66274732,0.39999999999999997
279.0,7.5,-6.932206968755864,100119612.5900502,0.39999999999999997
279.0,7.6000000000000005,-7.132206968755865,100123065.6364418,0.39999999999999997
279.0,7.7,-7.332206968755864,100126518.80192627,0.39999999999999997
279.0,7.800000000000001,-7.532206968755865,100129972.08650766,0.39999999999999997
279.0,7.9,-7.7322069687558646,100133425.49019013,0.39999999999999997
279.0,8.0,-7.932206968755864,100136879.01297776,0.39999999999999997
280.0,0.0,7.871982943924571,99864829.35084867,0.39999999999999997
280.0,0.1,7.671982943924571,99868261.30883074,0.39999999999999997
280.0,0.2,7.471982943924571,99871693.38475558,0.39999999999999997
280.0,0.30000000000000004,7.271982943924572,99875125.57862726,0.39999999999999997
280.0,0.4,7.071982943924572,99878557.89044982,0.39999999999999997
280.0,0.5,6.871982943924571,99881990.32022732,0.39999999999999997
280.0,0.6000000000000001,6.671982943924571,99885422.86796382,0.39999999999999997
280.0,0.7000000000000001,6.471982943924571,99888855.53366336,0.39999999999999997
280.0,0.8,6.271982943924572,99892288.31733,0.39999999999999997
280.0,0.9,6.071982943924572,99895721.2189678,0.39999999999999997
280.0,1.0,5.871982943924571,99899154.23858081,0.39999999999999997
280.0,1.1,5.671982943924571,99902587.37617308,0.39999999999999997
280.0,1.2000000000000002,5.471982943924571,99906020.63174868,0.39999999999999997
280.0,1.3,5.271982943924572,99909454.00531164,0.39999999999999997
280.0,1.4000000000000001,5.071982943924571,99912887.49686602,0.39999999999999997
280.0,1.5,4.871982943924571,99916321.1064159,0.39999999999999997
280.0,1.6,4.671982943924571,99919754.83396532,0.39999999999999997
280.0,1.7000000000000002,4.471982943924571,99923188.67951831,0.39999999999999997
280.0,1.8,4.271982943924572,99926622.64307898,0.39999999999999997
280.0,1.9000000000000001,4.071982943924571,99930056.72465132,0.39999999999999997
280.0,2.0,3.8719829439245714,99933490.92423944,0.39999999999999997
280.0,2.1,3.6719829439245713,99936925.24184738,0.39999999999999997
280.0,2.2,3.471982943924571,99940359.67747918,0.39999999999999997
280.0,2.3000000000000003,3.271982943924571,99943794.23113891,0.39999999999999997
280.0,2.4000000000000004,3.0719829439245707,99947228.90283062,0.39999999999999997
280.0,2.5,2.8719829439245714,99950663.69255838,0.39999999999999997
280.0,2.6,2.6719829439245713,99954098.60032623,0.39999999999999997
280.0,2.7,2.471982943924571,99957533.62613823,0.39999999999999997
280.0,2.8000000000000003,2.271982943924571,99960968.76999843,0.39999999999999997
280.0,2.9000000000000004,2.0719829439245707,99964404.0319109,0.39999999999999997
280.0,3.0,1.8719829439245714,99967839.41187972,0.39999999999999997
280.0,3.1,1.6719829439245713,99971274.90990888,0.39999999999999997
280.0,3.2,1.471982943924571,99974710.5260025,0.39999999999999997
280.0,3.3000000000000003,1.271982943924571,99978146.26016462,0.39999999999999997
280.0,3.4000000000000004,1.0719829439245707,99981582.11239927,0.39999999999999997
280.0,3.5,0.8719829439245714,99985018.08271053,0.39999999999999997
280.0,3.6,0.6719829439245713,99988454.17110248,0.39999999999999997
280.0,3.7,0.4719829439245711,99991890.37757915,0.39999999999999997
280.0,3.8000000000000003,0.2719829439245709,99995326.70214461,0.39999999999999997
280.0,3.9000000000000004,0.07198294392457072,99998763.1448029,0.39999999999999997
280.0,4.0,-0.12801705607542857,100002199.70555808,0.39999999999999997
280.0,4.1000000000000005,-0.32801705607542964,100005636.38441424,0.39999999999999997
280.0,4.2,-0.5280170560754289,100009073.1813754,0.39999999999999997
280.0,4.3,-0.7280170560754282,100012510.09644565,0.39999999999999997
280.0,4.4,-0.9280170560754293,100015947.12962903,0.39999999999999997
280.0,4.5,-1.1280170560754286,100019384.2809296,0.39999999999999997
280.0,4.6000000000000005,-1.3280170560754296,100022821.55035143,0.39999999999999997
280.0,4.7,-1.528017056075429,100026258.93789858,0.39999999999999997
280.0,4.800000000000001,-1.72801705607543,100029696.44357508,0.39999999999999997
280.0,4.9,-1.9280170560754293,100033134.06738503,0.39999999999999997
280.0,5.0,-2.1280170560754286,100036571.80933248,0.39999999999999997
280.0,5.1000000000000005,-2.3280170560754296,100040009.66942146,0.39999999999999997
280.0,5.2,-2.528017056075429,100043447.64765607,0.39999999999999997
280.0,5.300000000000001,-2.72801705607543,100046885.74404036,0.39999999999999997
280.0,5.4,-2.9280170560754293,100050323.95857836,0.39999999999999997
280.0,5.5,-3.1280170560754286,100053762.29127415,0.39999999999999997
280.0,5.6000000000000005,-3.3280170560754296,100057200.7421318,0.39999999999999997
280.0,5.7,-3.528017056075429,100060639.31115536,0.39999999999999997
280.0,5.800000000000001,-3.72801705607543,100064077.9983489,0.39999999999999997
280.0,5.9,-3.9280170560754293,100067516.80371648,0.39999999999999997
280.0,6.0,-4.128017056075429,100070955.72726217,0.39999999999999997
280.0,6.1000000000000005,-4.32801705607543,100074394.76899001,0.39999999999999997
280.0,6.2,-4.528017056075429,100077833.92890406,0.39999999999999997
280.0,6.300000000000001,-4.72801705607543,100081273.20700839,0.39999999999999997
280.0,6.4,-4.928017056075429,100084712.60330707,0.39999999999999997
280.0,6.5,-5.128017056075429,100088152.11780417,0.39999999999999997
280.0,6.6000000000000005,-5.32801705607543,100091591.75050373,0.39999999999999997
280.0,6.7,-5.528017056075429,100095031.5014098,0.39999999999999997
280.0,6.800000000000001,-5.72801705607543,100098471.37052648,0.39999999999999997
280.0,6.9,-5.928017056075429,100101911.3578578,0.39999999999999997
280.0,7.0,-6.128017056075429,100105351.46340784,0.39999999999999997
280.0,7.1000000000000005,-6.32801705607543,100108791.68718068,0.39999999999999997
280.0,7.2,-6.528017056075429,100112232.02918033,0.39999999999999997
280.0,7.300000000000001,-6.72801705607543,100115672.4894109,0.39999999999999997
280.0,7.4,-6.928017056075429,100119113.06787646,0.39999999999999997
280.0,7.5,-7.128017056075429,100122553.76458104,0.39999999999999997
280.0,7.6000000000000005,-7.32801705607543,100125994.57952869,0.39999999999999997
280.0,7.7,-7.528017056075429,100129435.51272354,0.39999999999999997
280.0,7.800000000000001,-7.72801705607543,100132876.56416959,0.39999999999999997
280.0,7.9,-7.928017056075429,100136317.73387091,0.39999999999999997
280.0,8.0,-8.128017056075429,100139759.02183159,0.39999999999999997
281.0,0.0,7.669029984277486,99868780.31490612,0.39999999999999997
281.0,0.1,7.469029984277486,99872200.19460121,0.39999999999999997
281.0,0.2,7.269029984277486,99875620.19140576,0.39999999999999997
281.0,0.30000000000000004,7.069029984277487,99879040.30532375,0.39999999999999997
281.0,0.4,6.8690299842774865,99882460.5363592,0.39999999999999997
281.0,0.5,6.669029984277486,99885880.88451613,0.39999999999999997
281.0,0.6000000000000001,6.469029984277486,99889301.34979855,0.39999999999999997
281.0,0.7000000000000001,6.269029984277486,99892721.93221045,0.39999999999999997
281.0,0.8,6.069029984277487,99896142.63175587,0.39999999999999997
281.0,0.9,5.8690299842774865,99899563.4484388,0.39999999999999997
281.0,1.0,5.669029984277486,99902984.38226324,0.39999999999999997
281.0,1.1,5.469029984277486,99906405.43323325,0.39999999999999997
281.0,1.2000000000000002,5.269029984277486,99909826.6013528,0.39999999999999997
281.0,1.3,5.069029984277487,99913247.8866259,0.39999999999999997
281.0,1.4000000000000001,4.869029984277486,99916669.2890566,0.39999999999999997
281.0,1.5,4.669029984277486,99920090.80864885,0.39999999999999997
281.0,1.6,4.469029984277486,99923512.44540672,0.39999999999999997
281.0,1.7000000000000002,4.269029984277486,99926934.1993342,0.39999999999999997
281.0,1.8,4.069029984277487,99930356.07043532,0.39999999999999997
281.0,1.9000000000000001,3.869029984277486,99933778.05871405,0.39999999999999997
281.0,2.0,3.6690299842774863,99937200.16417442,0.39999999999999997
281.0,2.1,3.469029984277486,99940622.38682047,0.39999999999999997
281.0,2.2,3.269029984277486,99944044.72665618,0.39999999999999997
281.0,2.3000000000000003,3.0690299842774857,99947467.18368559,0.39999999999999997
281.0,2.4000000000000004,2.8690299842774856,99950889.7579127,0.39999999999999997
281.0,2.5,2.6690299842774863,99954312.4493415,0.39999999999999997
281.0,2.6,2.469029984277486,99957735.25797606,0.39999999999999997
281.0,2.7,2.269029984277486,99961158.18382034,0.39999999999999997
281.0,2.8000000000000003,2.0690299842774857,99964581.22687837,0.39999999999999997
281.0,2.9000000000000004,1.8690299842774856,99968004.38715418,0.39999999999999997
281.0,3.0,1.6690299842774863,99971427.66465175,0.39999999999999997
281.0,3.1,1.469029984277486,99974851.05937514,0.39999999999999997
281.0,3.2,1.269029984277486,99978274.57132833,0.39999999999999997
281.0,3.3000000000000003,1.0690299842774857,99981698.20051533,0.39999999999999997
281.0,3.4000000000000004,0.8690299842774856,99985121.9469402,0.39999999999999997
281.0,3.5,0.6690299842774863,99988545.8106069,0.39999999999999997
281.0,3.6,0.4690299842774861,99991969.79151946,0.39999999999999997
281.0,3.7,0.2690299842774859,99995393.88968192,0.39999999999999997
281.0,3.8000000000000003,0.06902998427748575,99998818.10509828,0.39999999999999997
281.0,3.9000000000000004,-0.13097001572251443,100002242.43777254,0.39999999999999997
281.0,4.0,-0.3309700157225137,100005666.88770874,0.39999999999999997
281.0,4.1000000000000005,-0.5309700157225148,100009091.45491087,0.39999999999999997
281.0,4.2,-0.7309700157225141,100012516.13938297,0.39999999999999997
281.0,4.3,-0.9309700157225134,100015940.94112904,0.39999999999999997
281.0,4.4,-1.1309700157225144,100019365.86015312,0.39999999999999997
281.0,4.5,-1.3309700157225137,100022790.8964592,0.39999999999999997
281.0,4.6000000000000005,-1.5309700157225148,100026216.05005129,0.39999999999999997
281.0,4.7,-1.730970015722514,100029641.32093342,0.39999999999999997
281.0,4.800000000000001,-1.9309700157225151,100033066.7091096,0.39999999999999997
281.0,4.9,-2.1309700157225144,100036492.21458389,0.39999999999999997
281.0,5.0,-2.3309700157225137,100039917.83736023,0.39999999999999997
281.0,5.1000000000000005,-2.530970015722515,100043343.5774427,0.39999999999999997
281.0,5.2,-2.730970015722514,100046769.43483528,0.39999999999999997
281.0,5.300000000000001,-2.930970015722515,100050195.40954201,0.39999999999999997
281.0,5.4,-3.1309700157225144,100053621.50156689,0.39999999999999997
281.0,5.5,-3.3309700157225137,100057047.71091396,0.39999999999999997
281.0,5.6000000000000005,-3.530970015722515,100060474.0375872,0.39999999999999997
281.0,5.7,-3.730970015722514,100063900.48159066,0.39999999999999997
281.0,5.800000000000001,-3.930970015722515,100067327.04292835,0.39999999999999997
281.0,5.9,-4.130970015722514,100070753.7216043,0.39999999999999997
281.0,6.0,-4.330970015722514,100074180.51762249,0.39999999999999997
281.0,6.1000000000000005,-4.530970015722515,100077607.43098699,0.39999999999999997
281.0,6.2,-4.730970015722514,100081034.46170175,0.39999999999999997
281.0,6.300000000000001,-4.930970015722515,100084461.60977086,0.39999999999999997
281.0,6.4,-5.130970015722514,100087888.8751983,0.39999999999999997
281.0,6.5,-5.330970015722514,100091316.25798811,0.39999999999999997
281.0,6.6000000000000005,-5.530970015722515,100094743.75814429,0.39999999999999997
281.0,6.7,-5.730970015722514,100098171.37567085,0.39999999999999997
281.0,6.800000000000001,-5.930970015722515,100101599.11057183,0.39999999999999997
281.0,6.9,-6.130970015722514,100105026.96285126,0.39999999999999997
281.0,7.0,-6.330970015722514,100108454.93251312,0.39999999999999997
281.0,7.1000000000000005,-6.530970015722515,100111883.01956148,0.39999999999999997
281.0,7.2,-6.730970015722514,100115311.22400032,0.39999999999999997
281.0,7.300000000000001,-6.930970015722515,100118739.54583366,0.39999999999999997
281.0,7.4,-7.130970015722514,100122167.98506555,0.39999999999999997
281.0,7.5,-7.330970015722514,100125596.54169996,0.39999999999999997
281.0,7.6000000000000005,-7.530970015722515,100129025.21574098,0.39999999999999997
281.0,7.7,-7.730970015722514,100132454.00719257,0.39999999999999997
281.0,7.800000000000001,-7.930970015722515,100135882.9160588,0.39999999999999997
281.0,7.9,-8.130970015722514,100139311.94234365,0.39999999999999997
281.0,8.0,-8.330970015722514,100142741.08605115,0.39999999999999997
282.0,0.0,7.458959571884741,99872824.68794201,0.39999999999999997
282.0,0.1,7.25895957188474,99876232.57820055,0.39999999999999997
282.0,0.2,7.05895957188474,99879640.58474414,0.39999999999999997
282.0,0.30000000000000004,6.858959571884741,99883048.70757672,0.39999999999999997
282.0,0.4,6.658959571884741,99886456.9467023,0.39999999999999997
282.0,0.5,6.458959571884741,99889865.30212484,0.39999999999999997
282.0,0.6000000000000001,6.25895957188474,99893273.7738483,0.39999999999999997
282.0,0.7000000000000001,6.05895957188474,99896682.36187662,0.39999999999999997
282.0,0.8,5.858959571884741,99900091.0662138,0.39999999999999997
282.0,0.9,5.658959571884741,99903499.88686383,0.39999999999999997
282.0,1.0,5.458959571884741,99906908.82383063,0.39999999999999997
282.0,1.1,5.25895957188474,99910317.8771182,0.39999999999999997
282.0,1.2000000000000002,5.05895957188474,99913727.04673049,0.39999999999999997
282.0,1.3,4.858959571884741,99917136.3326715,0.39999999999999997
282.0,1.4000000000000001,4.65895957188474,99920545.73494516,0.39999999999999997
282.0,1.5,4.458959571884741,99923955.25355548,0.39999999999999997
282.0,1.6,4.25895957188474,99927364.8885064,0.39999999999999997
282.0,1.7000000000000002,4.05895957188474,99930774.63980189,0.39999999999999997
282.0,1.8,3.8589595718847405,99934184.50744595,0.39999999999999997
282.0,1.9000000000000001,3.6589595718847403,99937594.4914425,0.39999999999999997
282.0,2.0,3.4589595718847406,99941004.59179556,0.39999999999999997
282.0,2.1,3.2589595718847404,99944414.80850908,0.39999999999999997
282.0,2.2,3.05895957188474,99947825.14158702,0.39999999999999997
282.0,2.3000000000000003,2.85895957188474,99951235.59103335,0.39999999999999997
282.0,2.4000000000000004,2.65895957188474,99954646.15685208,0.39999999999999997
282.0,2.5,2.4589595718847406,99958056.83904713,0.39999999999999997
282.0,2.6,2.2589595718847404,99961467.63762252,0.39999999999999997
282.0,2.7,2.05895957188474,99964878.55258217,0.39999999999999997
282.0,2.8000000000000003,1.85895957188474,99968289.58393008,0.39999999999999997
282.0,2.9000000000000004,1.6589595718847399,99971700.73167022,0.39999999999999997
282.0,3.0,1.4589595718847406,99975111.99580656,0.39999999999999997
282.0,3.1,1.2589595718847404,99978523.37634307,0.39999999999999997
282.0,3.2,1.0589595718847402,99981934.87328371,0.39999999999999997
282.0,3.3000000000000003,0.85895957188474,99985346.48663248,0.39999999999999997
282.0,3.4000000000000004,0.6589595718847399,99988758.21639334,0.39999999999999997
282.0,3.5,0.45895957188474057,99992170.06257024,0.39999999999999997
282.0,3.6,0.2589595718847404,99995582.02516718,0.39999999999999997
282.0,3.7,0.058959571884740214,99998994.10418813,0.39999999999999997
282.0,3.8000000000000003,-0.14104042811525996,100002406.29963706,0.39999999999999997
282.0,3.9000000000000004,-0.34104042811526014,100005818.61151792,0.39999999999999997
282.0,4.0,-0.5410404281152594,100009231.03983471,0.39999999999999997
282.0,4.1000000000000005,-0.7410404281152605,100012643.58459139,0.39999999999999997
282.0,4.2,-0.9410404281152598,100016056.24579196,0.39999999999999997
282.0,4.3,-1.141040428115259,100019469.02344035,0.39999999999999997
282.0,4.4,-1.3410404281152601,100022881.91754057,0.39999999999999997
282.0,4.5,-1.5410404281152594,100026294.92809656,0.39999999999999997
282.0,4.6000000000000005,-1.7410404281152605,100029708.05511233,0.39999999999999997
282.0,4.7,-1.9410404281152598,100033121.29859184,0.39999999999999997
282.0,4.800000000000001,-2.141040428115261,100036534.65853903,0.39999999999999997
282.0,4.9,-2.34104042811526,100039948.13495794,0.39999999999999997
282.0,5.0,-2.5410404281152594,100043361.7278525,0.39999999999999997
282.0,5.1000000000000005,-2.7410404281152605,100046775.43722667,0.39999999999999997
282.0,5.2,-2.94104042811526,100050189.26308444,0.39999999999999997
282.0,5.300000000000001,-3.141040428115261,100053603.20542982,0.39999999999999997
282.0,5.4,-3.34104042811526,100057017.26426677,0.39999999999999997
282.0,5.5,-3.5410404281152594,100060431.43959922,0.39999999999999997
282.0,5.6000000000000005,-3.7410404281152605,100063845.73143119,0.39999999999999997
282.0,5.7,-3.94104042811526,100067260.13976666,0.39999999999999997
282.0,5.800000000000001,-4.141040428115261,100070674.66460957,0.39999999999999997
282.0,5.9,-4.34104042811526,100074089.3059639,0.39999999999999997
282.0,6.0,-4.541040428115259,100077504.06383367,0.39999999999999997
282.0,6.1000000000000005,-4.7410404281152605,100080918.9382228,0.39999999999999997
282.0,6.2,-4.94104042811526,100084333.9291353,0.39999999999999997
282.0,6.300000000000001,-5.141040428115261,100087749.03657514,0.39999999999999997
282.0,6.4,-5.34104042811526,100091164.26054627,0.39999999999999997
282.0,6.5,-5.541040428115259,100094579.60105273,0.39999999999999997
282.0,6.6000000000000005,-5.7410404281152605,100097995.05809842,0.39999999999999997
282.0,6.7,-5.94104042811526,100101410.63168736,0.39999999999999997
282.0,6.800000000000001,-6.141040428115261,100104826.32182354,0.39999999999999997
282.0,6.9,-6.34104042811526,100108242.12851088,0.39999999999999997
282.0,7.0,-6.541040428115259,100111658.05175342,0.39999999999999997
282.0,7.1000000000000005,-6.7410404281152605,100115074.09155512,0.39999999999999997
282.0,7.2,-6.94104042811526,100118490.24791992,0.39999999999999997
282.0,7.300000000000001,-7.141040428115261,100121906.52085182,0.39999999999999997
282.0,7.4,-7.34104042811526,100125322.91035484,0.39999999999999997
282.0,7.5,-7.541040428115259,100128739.41643287,0.39999999999999997
282.0,7.6000000000000005,-7.7410404281152605,100132156.03908998,0.39999999999999997
282.0,7.7,-7.94104042811526,100135572.7783301,0.39999999999999997
282.0,7.800000000000001,-8.14104042811526,100138989.6341572,0.39999999999999997
282.0,7.9,-8.34104042811526,100142406.60657528,0.39999999999999997
282.0,8.0,-8.54104042811526,100145823.69558829,0.39999999999999997
283.0,0.0,7.241796946046502,99876961.06415172,0.39999999999999997
283.0,0.1,7.041796946046502,99880357.05283439,0.39999999999999997
283.0,0.2,6.841796946046502,99883753.15698653,0.39999999999999997
283.0,0.30000000000000004,6.641796946046503,99887149.37661207,0.39999999999999997
283.0,0.4,6.4417969460465025,99890545.71171492,0.39999999999999997
283.0,0.5,6.241796946046502,99893942.162299,0.39999999999999997
283.0,0.6000000000000001,6.041796946046502,99897338.72836828,0.39999999999999997
283.0,0.7000000000000001,5.841796946046502,99900735.40992664,0.39999999999999997
283.0,0.8,5.641796946046503,99904132.20697801,0.39999999999999997
283.0,0.9,5.4417969460465025,99907529.11952636,0.39999999999999997
283.0,1.0,5.241796946046502,99910926.14757556,0.39999999999999997
283.0,1.1,5.041796946046502,99914323.29112956,0.39999999999999997
283.0,1.2000000000000002,4.841796946046502,99917720.5501923,0.39999999999999997
283.0,1.3,4.641796946046503,99921117.92476772,0.39999999999999997
283.0,1.4000000000000001,4.441796946046502,99924515.4148597,0.39999999999999997
283.0,1.5,4.241796946046502,99927913.0204722,0.39999999999999997
283.0,1.6,4.041796946046502,99931310.74160914,0.39999999999999997
283.0,1.7000000000000002,3.841796946046502,99934708.57827446,0.39999999999999997
